Customer ID;Transaction Amount;Date
477082;193.87;2023.06.12
262901;93.67;2023.04.09
721092;147.13;2023.07.21
929378;682.16;2023.08.30
369412;41.0;2023.03.01
46630;359.88;2023.10.03
202655;66.83;2023.08.26
607207;137.87;2023.06.17
658412;2655.96;2023.09.02
296235;298.82;2023.04.04
995152;111.13;2023.04.17
920203;166.45;2023.09.26
326354;2989.21;2023.03.18
233134;368.8;2023.10.07
370254;2786.32;2023.09.08
256384;214.45;2023.07.30
263819;579.65;2023.07.04
730412;2244.47;2023.07.14
77738;341.74;2023.05.10
940826;1887.04;2023.09.22
20588;190.81;2023.10.10
300724;261.16;2023.01.11
969046;159.59;2023.09.24
470624;161.53;2023.04.11
3410;21.49;2023.10.10
929521;481.81;2023.09.13
433028;558.84;2023.01.18
217937;884.43;2023.08.30
857325;68.99;2023.02.26
658123;184.31;2023.06.06
107056;1841.0;2023.02.14
272617;199.14;2023.01.27
210750;332.46;2023.06.04
859833;939.2;2023.08.15
844107;22.31;2023.09.11
956129;56.75;2023.06.24
362852;106.99;2023.06.04
657480;57.03;2023.02.14
371657;67.54;2023.07.08
258855;155.68;2023.09.06
662009;87.77;2023.05.12
568883;61.63;2023.04.25
255612;895.98;2023.04.25
282028;1508.73;2023.05.15
368600;695.03;2023.09.22
195033;212.13;2023.08.30
484116;89.32;2023.05.11
683645;648.77;2023.08.07
322806;72.26;2023.04.13
695415;283.12;2023.01.10
144723;195.13;2023.05.12
537770;1121.92;2023.04.02
897228;239.55;2023.08.03
751272;327.99;2023.04.05
132695;781.38;2023.07.30
807747;1659.47;2023.02.04
304602;101.21;2023.03.01
919851;153.98;2023.05.04
87581;680.29;2023.03.05
499295;19.28;2023.09.30
987192;576.25;2023.09.02
183575;462.61;2023.06.01
719894;63.53;2023.01.23
192249;714.08;2023.05.24
826696;230.01;2023.04.15
612573;1061.17;2023.03.12
314247;196.69;2023.07.27
773196;168.28;2023.03.21
337996;302.5;2023.07.27
272901;855.65;2023.03.07
368074;202.08;2023.01.22
961326;968.99;2023.06.22
136552;204.46;2023.03.18
313680;75.24;2023.03.06
472003;48.75;2023.02.25
976797;64.73;2023.04.15
271059;2816.45;2023.05.22
975328;480.36;2023.07.24
552196;21.78;2023.07.23
592681;164.6;2023.07.13
304733;201.77;2023.08.17
443428;1236.75;2023.09.05
365769;49.85;2023.06.12
437095;115.88;2023.07.11
590601;442.07;2023.09.14
284731;352.03;2023.02.04
914778;75.23;2023.02.28
218209;173.83;2023.05.29
343690;362.79;2023.01.23
615014;2368.84;2023.02.18
532107;722.77;2023.05.06
951289;178.7;2023.05.15
388177;102.94;2023.08.31
185400;300.05;2023.09.25
175532;191.03;2023.02.04
123569;2294.55;2023.08.05
335019;42.53;2023.05.12
877501;243.47;2023.01.13
879834;21.05;2023.06.13
588068;176.82;2023.08.11
715973;115.15;2023.09.24
277717;229.19;2023.03.10
815416;110.08;2023.07.13
799775;762.54;2023.09.17
574255;885.9;2023.04.19
710389;115.88;2023.03.06
998909;72.4;2023.09.17
792728;84.52;2023.07.26
832103;150.36;2023.07.30
642454;580.69;2023.04.09
650611;157.62;2023.09.19
52007;474.6;2023.03.02
440685;42.15;2023.06.29
891633;1581.34;2023.07.29
44639;177.79;2023.02.09
291479;89.03;2023.08.10
677528;98.16;2023.09.18
58277;270.12;2023.05.25
417112;120.62;2023.07.17
919578;59.25;2023.05.23
37049;41.75;2023.04.24
878274;164.58;2023.09.11
33854;168.49;2023.03.19
123584;32.63;2023.08.22
730017;179.32;2023.08.17
556596;1551.13;2023.08.25
544962;360.52;2023.05.27
720842;200.26;2023.06.05
548939;18.64;2023.01.14
679251;52.66;2023.10.13
196448;334.36;2023.08.11
863798;1042.56;2023.01.05
703676;1155.13;2023.09.05
633691;10.06;2023.03.08
28342;22.72;2023.07.01
335269;65.09;2023.08.16
88330;165.78;2023.05.23
764350;154.62;2023.09.06
613997;577.56;2023.02.19
476619;47.25;2023.08.16
340365;88.09;2023.08.08
548861;195.17;2023.06.16
122298;1957.92;2023.04.05
309481;397.76;2023.06.07
665437;456.26;2023.09.17
439882;2626.72;2023.06.11
593759;512.15;2023.09.06
155694;2352.65;2023.08.19
611838;100.66;2023.08.25
464910;124.05;2023.09.13
212871;255.28;2023.04.09
825064;2964.03;2023.02.21
523017;14.07;2023.06.05
493317;203.64;2023.06.21
658539;150.32;2023.04.20
776460;120.85;2023.10.09
308637;34.58;2023.05.05
603741;96.77;2023.02.03
248076;648.55;2023.07.25
575344;15.14;2023.09.03
871725;256.42;2023.07.14
580703;158.71;2023.04.20
173488;183.84;2023.04.12
140552;152.57;2023.08.12
371425;770.95;2023.03.17
275205;1370.69;2023.07.12
855709;150.85;2023.10.06
106258;24.65;2023.05.27
714465;2311.04;2023.09.05
855851;13.62;2023.03.13
946061;84.41;2023.07.12
372708;87.39;2023.02.24
229022;196.98;2023.06.11
453092;295.14;2023.05.25
513625;705.57;2023.06.30
264609;1113.25;2023.08.23
138222;50.68;2023.05.01
309163;16.48;2023.01.25
861449;227.2;2023.07.24
285454;948.88;2023.08.27
184560;59.11;2023.02.26
469289;319.19;2023.05.18
608236;445.16;2023.09.02
459074;39.97;2023.02.03
571003;684.79;2023.09.26
489538;183.26;2023.08.10
270277;624.95;2023.06.20
42590;67.39;2023.03.08
427998;209.0;2023.01.17
321385;77.61;2023.05.26
730662;281.28;2023.07.13
335425;221.07;2023.01.15
463419;85.27;2023.04.29
303546;336.2;2023.04.24
687919;2405.76;2023.02.18
415681;68.91;2023.10.07
696814;12.24;2023.02.09
550180;616.44;2023.07.15
118689;327.81;2023.02.08
254183;75.49;2023.07.16
269633;372.49;2023.06.10
382679;41.36;2023.05.31
141107;1802.88;2023.09.28
906584;146.65;2023.07.23
738286;149.28;2023.02.04
868281;499.95;2023.04.25
72123;206.36;2023.04.21
249231;48.65;2023.08.16
181455;383.96;2023.07.07
772295;79.67;2023.01.09
16624;13.17;2023.01.30
112992;2279.37;2023.06.27
232396;131.38;2023.06.21
510247;90.82;2023.07.10
462926;2108.69;2023.04.29
546276;216.17;2023.05.15
473217;134.58;2023.08.16
571774;191.02;2023.01.27
931948;953.8;2023.06.02
736660;2188.66;2023.02.02
808757;92.13;2023.08.12
950546;51.62;2023.07.04
717009;202.57;2023.09.08
700510;81.75;2023.01.01
654589;31.22;2023.01.04
400954;1237.53;2023.08.13
592104;154.31;2023.02.04
590021;14.87;2023.05.16
692326;191.06;2023.05.31
418207;600.51;2023.09.16
431626;129.86;2023.02.22
118402;43.5;2023.06.12
822007;1354.0;2023.08.31
145795;676.81;2023.10.04
889247;98.41;2023.03.12
23032;357.39;2023.09.25
239388;2475.99;2023.04.11
306806;92.69;2023.09.13
202181;378.23;2023.09.08
27167;902.9;2023.05.17
957195;173.4;2023.02.07
810783;222.09;2023.01.14
506307;185.42;2023.02.19
346696;54.49;2023.02.11
595055;840.12;2023.06.30
351653;1612.46;2023.07.26
788444;98.41;2023.08.18
5498;209.51;2023.03.25
549560;90.16;2023.04.28
449426;279.23;2023.08.06
734803;243.21;2023.03.29
875172;1511.94;2023.08.08
611060;833.43;2023.09.09
482898;870.72;2023.10.14
821416;130.29;2023.04.25
998086;16.43;2023.10.04
291688;108.13;2023.10.06
833908;99.92;2023.10.06
263943;25.07;2023.05.08
915451;1554.53;2023.01.18
502387;181.96;2023.09.18
653630;330.41;2023.07.12
275474;115.44;2023.03.16
208348;79.61;2023.01.02
487821;193.95;2023.08.09
614266;44.14;2023.04.13
366739;247.71;2023.05.24
996918;29.43;2023.08.08
438975;35.74;2023.05.13
926212;45.43;2023.02.07
314075;45.6;2023.07.26
903803;55.26;2023.03.24
577340;865.0;2023.04.05
999371;18.01;2023.03.27
956711;223.18;2023.02.11
400974;907.2;2023.07.14
395872;466.41;2023.05.16
745092;1044.1;2023.01.27
891290;250.82;2023.01.15
249756;728.01;2023.01.11
78103;2938.61;2023.05.28
980273;69.21;2023.02.12
917195;96.72;2023.10.07
239313;44.17;2023.03.05
834819;76.95;2023.10.02
220574;63.83;2023.02.19
115674;62.57;2023.07.06
119084;161.72;2023.05.31
820027;11.83;2023.07.07
998501;172.49;2023.06.26
466620;179.7;2023.05.31
277216;2021.26;2023.10.14
113718;233.17;2023.05.04
620590;103.76;2023.02.09
468901;92.21;2023.01.31
73646;491.86;2023.02.03
821274;872.1;2023.08.01
969385;20.29;2023.09.08
140069;2789.27;2023.10.02
225062;1252.48;2023.04.29
465424;153.43;2023.05.26
792713;40.42;2023.01.07
519588;299.42;2023.02.25
464710;26.35;2023.05.24
140387;30.3;2023.09.29
483759;206.61;2023.07.28
313171;483.04;2023.08.18
821666;289.45;2023.06.30
579525;100.78;2023.03.05
365941;31.12;2023.09.20
136884;695.16;2023.01.26
358682;85.64;2023.06.05
459963;60.96;2023.09.15
128420;405.74;2023.07.11
68666;46.07;2023.02.02
38481;81.51;2023.05.21
995271;81.28;2023.02.25
788455;70.43;2023.08.03
665034;66.37;2023.08.19
546065;291.57;2023.06.16
629906;227.35;2023.01.03
922627;127.05;2023.09.08
963400;47.7;2023.06.24
798091;95.73;2023.03.24
294694;177.49;2023.05.21
245631;380.01;2023.03.26
173416;173.87;2023.01.05
249344;9.39;2023.08.19
282859;658.08;2023.07.17
79658;16.72;2023.02.02
48261;281.01;2023.09.25
941559;30.1;2023.04.13
46446;175.84;2023.02.18
862805;134.85;2023.09.08
480632;19.72;2023.03.21
468789;180.17;2023.09.11
209807;131.07;2023.07.08
366135;76.32;2023.07.16
293718;151.77;2023.01.17
569895;71.23;2023.05.27
651867;273.81;2023.07.20
717599;325.45;2023.06.10
381458;2952.5;2023.08.10
302708;252.91;2023.01.04
199351;30.13;2023.01.04
682961;89.45;2023.02.17
948446;539.96;2023.05.13
550638;789.44;2023.07.23
157393;170.95;2023.03.04
830978;13.34;2023.05.24
555646;468.13;2023.08.12
466643;65.3;2023.01.28
803731;142.5;2023.09.05
213815;2576.15;2023.04.28
913825;137.96;2023.01.13
618118;30.16;2023.09.22
899274;23.92;2023.08.23
7398;82.3;2023.06.23
853450;99.14;2023.05.19
57729;230.06;2023.06.17
700965;55.45;2023.09.05
720960;194.48;2023.02.15
516044;141.35;2023.05.04
534741;109.24;2023.03.20
352453;76.21;2023.03.13
824710;1091.38;2023.08.31
501845;42.0;2023.05.06
578909;234.09;2023.10.10
136593;177.78;2023.05.21
929443;212.72;2023.03.02
700593;706.99;2023.08.16
630390;43.09;2023.05.23
201604;155.75;2023.06.27
314969;380.77;2023.08.24
858247;103.26;2023.06.17
485259;215.07;2023.09.20
569046;260.7;2023.07.15
130523;113.73;2023.07.24
822295;1764.02;2023.09.16
295071;1168.2;2023.05.27
761046;19.97;2023.05.31
100520;34.48;2023.02.04
303836;176.82;2023.10.01
512856;94.08;2023.08.07
956611;16.49;2023.07.09
890162;185.92;2023.04.06
935159;57.03;2023.09.24
22862;74.09;2023.02.23
600980;475.31;2023.03.04
256861;180.75;2023.06.27
635040;302.51;2023.03.18
727845;190.97;2023.02.13
709508;324.85;2023.04.11
692184;454.25;2023.04.18
48115;114.54;2023.07.13
3898;121.28;2023.02.09
538168;117.14;2023.02.20
86989;489.05;2023.02.04
109324;76.21;2023.04.30
291337;299.48;2023.04.26
174205;399.22;2023.02.28
205216;94.55;2023.04.27
980323;61.14;2023.03.27
551449;19.4;2023.04.29
630159;378.43;2023.03.02
614561;877.75;2023.06.04
448921;448.69;2023.05.15
297378;32.43;2023.07.30
82447;793.87;2023.01.20
662140;28.74;2023.07.05
631597;710.8;2023.03.11
695215;97.02;2023.09.23
937925;645.82;2023.01.11
772324;199.82;2023.07.16
195870;84.34;2023.02.25
436109;940.98;2023.02.24
412508;75.96;2023.06.27
851351;462.11;2023.09.05
817385;53.33;2023.04.10
302048;71.9;2023.05.12
64627;367.34;2023.03.07
68284;2134.21;2023.05.09
652284;90.05;2023.03.16
759395;381.17;2023.02.03
630971;33.78;2023.07.04
39982;52.91;2023.07.08
717361;37.14;2023.06.02
657559;78.53;2023.02.21
845829;218.72;2023.09.01
368447;5.01;2023.02.06
154646;20.58;2023.08.14
27484;1718.33;2023.01.04
166862;73.16;2023.06.22
393359;1882.05;2023.04.05
894786;76.17;2023.04.25
221351;99.33;2023.01.21
142503;2090.22;2023.01.16
452014;326.43;2023.07.21
17729;53.02;2023.04.15
770801;1612.75;2023.01.05
113852;37.78;2023.07.23
860642;330.06;2023.03.15
146230;141.06;2023.03.04
623168;825.24;2023.07.17
613342;68.88;2023.07.14
265039;250.79;2023.01.09
613664;159.75;2023.08.09
688097;198.0;2023.02.23
234401;54.48;2023.01.31
480115;480.89;2023.03.24
966600;156.43;2023.03.23
801460;191.62;2023.06.11
403592;496.99;2023.05.21
597725;1034.24;2023.03.03
969539;27.4;2023.03.29
47063;1830.66;2023.05.24
744419;672.09;2023.04.29
834377;31.18;2023.08.08
802976;2012.35;2023.07.31
122311;310.19;2023.09.27
422654;330.24;2023.10.06
881259;180.67;2023.10.05
243808;96.51;2023.06.27
918889;937.53;2023.04.26
17712;60.66;2023.07.14
801784;269.68;2023.03.02
251227;172.04;2023.08.22
918304;169.66;2023.06.07
563488;331.0;2023.07.23
263346;105.69;2023.10.14
837577;225.71;2023.05.16
122484;53.34;2023.05.01
176229;474.32;2023.07.16
928341;226.13;2023.01.22
567311;107.38;2023.08.01
146410;68.69;2023.01.15
799259;37.3;2023.07.02
230146;54.71;2023.08.03
759699;1407.47;2023.08.08
946017;1130.53;2023.02.26
399322;42.31;2023.06.28
600821;32.93;2023.06.02
826510;912.54;2023.01.16
249204;69.5;2023.09.17
131381;107.65;2023.08.27
353849;371.52;2023.05.28
873305;76.31;2023.02.26
23264;39.11;2023.09.17
919170;469.18;2023.02.01
609629;84.73;2023.02.23
531722;84.56;2023.05.17
641770;105.64;2023.06.16
347938;474.27;2023.04.22
924176;180.66;2023.07.09
580248;386.19;2023.03.20
496614;722.92;2023.04.02
373844;60.15;2023.01.04
503667;168.87;2023.03.04
559760;428.89;2023.01.04
57752;77.31;2023.04.26
170107;2930.33;2023.02.14
909279;222.79;2023.09.03
285187;174.82;2023.03.14
163860;980.59;2023.08.14
216243;97.32;2023.07.21
345122;213.16;2023.07.15
650848;65.4;2023.06.21
945256;236.54;2023.02.08
608237;51.8;2023.09.19
838138;177.09;2023.03.24
535226;199.96;2023.07.16
520644;96.53;2023.08.15
628602;346.09;2023.08.23
855027;536.83;2023.08.15
995683;396.13;2023.06.23
374724;116.99;2023.03.01
60207;80.29;2023.09.09
392289;457.32;2023.01.03
501327;23.19;2023.05.21
746084;702.87;2023.03.05
438234;39.49;2023.01.17
684861;1211.02;2023.06.06
743700;163.07;2023.04.12
872413;330.48;2023.07.16
157618;381.12;2023.05.21
121826;53.82;2023.05.21
86980;137.17;2023.05.28
440156;73.25;2023.01.17
319996;90.96;2023.08.23
173582;53.09;2023.02.16
640331;78.56;2023.08.28
891182;41.26;2023.10.07
417932;66.02;2023.08.09
335810;242.52;2023.03.13
744082;140.72;2023.08.04
219929;1390.68;2023.08.21
522875;1742.06;2023.09.23
184291;1064.08;2023.08.28
962161;271.14;2023.01.09
406690;43.13;2023.01.07
433589;157.76;2023.06.09
509961;512.85;2023.04.09
169518;45.31;2023.09.05
121833;926.08;2023.07.26
979823;29.88;2023.08.28
662215;199.53;2023.08.28
571653;1616.16;2023.06.19
382061;90.89;2023.03.21
157062;559.25;2023.03.25
916070;122.14;2023.08.22
429053;171.0;2023.01.02
843186;64.79;2023.07.17
477614;210.76;2023.01.02
182276;26.15;2023.08.02
178392;163.4;2023.05.14
857034;155.46;2023.01.31
463193;172.87;2023.01.27
148801;1581.53;2023.02.24
576126;193.32;2023.01.18
730213;36.66;2023.05.19
399590;77.4;2023.07.28
452275;2820.29;2023.01.13
864739;182.78;2023.10.08
327322;84.91;2023.04.28
221372;155.77;2023.05.28
174607;135.73;2023.08.21
273070;70.45;2023.06.22
819789;2595.62;2023.02.10
272053;160.26;2023.03.20
570413;57.36;2023.09.19
53331;313.64;2023.09.13
307840;93.53;2023.08.05
890602;2717.4;2023.08.04
536505;504.68;2023.04.03
594845;141.77;2023.02.21
206637;64.94;2023.02.01
176406;2151.14;2023.01.18
142264;209.41;2023.02.18
701366;217.62;2023.01.16
344919;644.32;2023.01.01
692031;203.68;2023.08.31
956476;78.15;2023.06.18
520560;189.5;2023.07.16
618785;67.8;2023.04.14
583191;125.25;2023.07.16
921452;935.5;2023.02.04
889946;20.65;2023.07.09
933919;2328.5;2023.08.24
226480;711.15;2023.03.04
160619;796.94;2023.03.19
950801;241.93;2023.02.12
538521;471.14;2023.03.25
46486;564.38;2023.08.13
650172;98.46;2023.09.27
65264;26.74;2023.08.29
44264;437.2;2023.10.13
676192;179.13;2023.01.12
152259;44.69;2023.07.27
536384;282.72;2023.08.11
819904;44.5;2023.07.25
395436;30.16;2023.09.15
869975;938.26;2023.05.19
87168;856.99;2023.03.15
43044;50.95;2023.01.25
164870;140.43;2023.02.09
909558;117.74;2023.01.05
87489;92.08;2023.01.11
28051;823.97;2023.06.01
124369;45.41;2023.01.06
798329;348.48;2023.07.18
129852;145.26;2023.05.08
437691;889.55;2023.06.09
668327;91.08;2023.08.22
156814;2898.19;2023.07.19
659723;244.59;2023.03.08
753432;939.77;2023.08.04
300080;65.08;2023.02.21
397957;28.27;2023.04.17
904000;450.41;2023.02.18
285614;2042.56;2023.04.08
883553;141.86;2023.02.21
997729;75.32;2023.09.22
222400;74.12;2023.03.27
974657;357.61;2023.06.18
985649;1254.18;2023.05.19
902376;148.28;2023.05.19
94000;398.24;2023.08.28
232455;182.07;2023.04.20
942114;390.56;2023.03.04
585179;1214.86;2023.01.15
540250;148.16;2023.07.12
982257;711.93;2023.02.26
59084;513.79;2023.03.07
167317;47.72;2023.07.21
185824;193.73;2023.08.07
110767;1163.81;2023.03.18
719940;96.83;2023.07.22
166304;811.97;2023.06.14
999331;204.3;2023.02.28
802110;125.82;2023.04.15
664009;45.59;2023.08.10
131650;212.56;2023.01.20
123863;54.37;2023.09.16
388955;2943.48;2023.03.12
808281;154.06;2023.04.01
858869;1290.48;2023.06.21
831039;223.06;2023.03.02
890093;496.0;2023.05.19
294451;241.23;2023.08.09
453070;51.67;2023.05.28
36490;488.64;2023.05.19
737507;1267.01;2023.04.07
161586;2101.39;2023.08.16
768775;1984.35;2023.05.29
876173;257.52;2023.01.19
880640;369.37;2023.02.22
23292;974.15;2023.06.16
38514;46.4;2023.06.30
725248;152.77;2023.07.17
925074;1402.67;2023.07.27
192486;338.57;2023.09.03
301659;822.56;2023.03.26
44246;17.8;2023.01.14
368867;193.6;2023.10.01
562990;1846.77;2023.08.18
295255;509.38;2023.01.12
402279;168.05;2023.06.04
367338;815.95;2023.03.12
414440;107.9;2023.01.25
424256;101.69;2023.06.24
188814;94.41;2023.03.13
138029;453.54;2023.08.12
390620;219.91;2023.08.20
113251;91.96;2023.08.24
494158;730.72;2023.06.11
343891;165.67;2023.01.01
671487;84.09;2023.02.22
537295;884.46;2023.08.10
237736;11.21;2023.10.03
68041;81.13;2023.01.19
969017;58.47;2023.05.06
737302;288.7;2023.03.16
585051;340.0;2023.02.05
376302;135.76;2023.02.07
37835;123.51;2023.01.30
643568;2646.68;2023.09.11
246507;225.31;2023.06.29
463551;210.5;2023.08.13
903886;92.56;2023.03.13
840941;581.89;2023.05.19
741567;2370.08;2023.03.03
189945;61.77;2023.07.08
58536;93.49;2023.04.06
765021;60.14;2023.05.17
928442;54.68;2023.05.29
196313;75.21;2023.04.02
926315;90.75;2023.06.04
952011;62.4;2023.04.22
63703;144.69;2023.09.10
977549;344.12;2023.04.06
858268;857.43;2023.06.07
457865;343.34;2023.07.02
963151;204.13;2023.04.22
955573;16.87;2023.02.24
718715;744.82;2023.01.25
675977;497.25;2023.04.10
720874;306.02;2023.05.31
162697;410.71;2023.05.05
664208;109.67;2023.01.24
9774;317.06;2023.05.30
202934;897.56;2023.01.23
875558;582.4;2023.09.14
205544;147.77;2023.10.02
244342;22.66;2023.03.22
860433;791.6;2023.06.20
451590;750.1;2023.02.17
93075;173.83;2023.06.20
240769;228.52;2023.07.02
67156;515.69;2023.01.11
832637;990.48;2023.02.25
776354;136.06;2023.04.21
124123;226.43;2023.05.10
61898;2198.49;2023.02.16
763797;2508.3;2023.07.09
20195;881.93;2023.05.01
287438;907.65;2023.01.12
4694;128.8;2023.10.08
828642;110.73;2023.07.23
450219;863.17;2023.07.30
590415;44.67;2023.03.21
113639;154.48;2023.07.25
895244;465.52;2023.02.18
60056;37.92;2023.07.21
841136;152.8;2023.01.03
695337;292.21;2023.08.02
664211;446.4;2023.08.24
550329;477.93;2023.09.26
561212;89.75;2023.07.10
558530;52.31;2023.10.01
561902;220.19;2023.01.07
120286;52.41;2023.10.04
231915;171.1;2023.04.12
475768;382.0;2023.09.28
367390;2897.04;2023.01.22
687159;118.33;2023.03.05
975885;110.26;2023.03.16
184427;48.67;2023.01.16
657290;140.95;2023.02.25
332271;88.92;2023.07.18
6734;125.21;2023.02.26
190626;104.11;2023.01.20
952999;68.23;2023.06.25
170201;149.95;2023.02.15
536530;38.05;2023.07.18
623764;179.71;2023.08.26
226349;93.36;2023.05.10
396884;92.63;2023.07.05
17017;266.56;2023.08.13
837541;799.52;2023.07.19
940327;546.55;2023.01.07
590491;601.2;2023.05.06
956147;2674.52;2023.07.16
164903;559.42;2023.06.30
704809;655.5;2023.08.02
252623;80.88;2023.10.11
267591;249.42;2023.08.08
862578;29.8;2023.06.17
493019;123.62;2023.07.16
417414;98.35;2023.08.24
804604;577.37;2023.04.02
587888;632.38;2023.09.21
328532;11.6;2023.09.26
606494;86.99;2023.07.07
478388;42.98;2023.06.05
233980;84.64;2023.09.29
727612;18.35;2023.08.24
326567;186.91;2023.08.17
232548;40.37;2023.03.11
155303;44.08;2023.03.17
319947;144.07;2023.06.27
115317;269.81;2023.07.27
773715;389.75;2023.08.22
408493;79.51;2023.09.07
90872;176.3;2023.06.13
149841;32.96;2023.05.23
749588;134.1;2023.05.18
967161;336.18;2023.04.14
263150;635.58;2023.08.28
647394;93.0;2023.04.15
773788;41.47;2023.03.10
931437;921.09;2023.04.28
715286;959.13;2023.03.19
898228;153.29;2023.01.08
756618;97.8;2023.03.17
14790;100.41;2023.10.03
71683;15.59;2023.01.11
488507;140.65;2023.05.20
857904;516.72;2023.09.14
955676;185.12;2023.02.26
623419;43.51;2023.01.28
679163;218.11;2023.05.31
810951;130.73;2023.09.24
139574;314.63;2023.04.26
21162;271.68;2023.04.18
768062;45.57;2023.03.18
547639;50.69;2023.04.17
785006;288.65;2023.06.25
709379;13.11;2023.06.17
899503;910.3;2023.05.23
819701;261.92;2023.04.05
704793;181.03;2023.07.02
39983;145.27;2023.07.13
694472;83.84;2023.08.18
960393;66.51;2023.01.12
760374;1716.0;2023.04.14
93729;48.91;2023.03.11
249581;2439.11;2023.07.24
384031;1094.73;2023.09.09
821726;174.0;2023.05.28
876896;486.41;2023.04.16
840608;1875.18;2023.05.16
609061;21.32;2023.04.27
913167;2555.14;2023.10.10
570444;69.15;2023.08.12
876602;292.77;2023.09.07
602063;121.62;2023.06.23
667829;155.69;2023.10.03
792803;177.87;2023.09.28
626656;99.85;2023.10.04
71616;448.61;2023.09.25
292630;250.25;2023.09.26
174560;2918.6;2023.04.28
969100;196.57;2023.08.13
74565;917.2;2023.06.30
178758;2916.65;2023.04.19
561479;121.16;2023.04.07
272428;733.44;2023.06.22
62493;161.9;2023.05.10
52798;78.15;2023.10.04
398108;1423.75;2023.04.21
822574;249.99;2023.04.19
246363;2565.47;2023.07.08
282208;2277.43;2023.04.13
723289;793.52;2023.05.10
180016;37.53;2023.05.17
801329;255.66;2023.07.16
801558;75.04;2023.09.07
838287;143.31;2023.01.27
257977;68.31;2023.10.12
999830;156.29;2023.06.21
520408;445.03;2023.01.13
36426;123.82;2023.02.04
268801;838.08;2023.10.06
604873;25.94;2023.01.10
282884;534.67;2023.07.27
933454;440.33;2023.07.17
501886;41.17;2023.06.07
645610;2500.85;2023.10.04
329456;1280.12;2023.10.14
569924;676.56;2023.04.26
713244;667.81;2023.05.16
363962;342.35;2023.08.13
442569;929.97;2023.02.18
922253;590.69;2023.04.14
622109;694.55;2023.06.13
999564;2155.7;2023.06.13
435851;225.12;2023.06.02
722218;176.6;2023.02.07
889354;471.92;2023.02.22
252849;478.93;2023.06.21
528517;103.87;2023.02.19
595412;21.72;2023.09.02
772281;95.38;2023.01.09
365354;479.43;2023.06.30
381420;12.45;2023.09.18
257760;64.77;2023.03.29
627723;42.47;2023.06.23
95101;63.73;2023.07.22
679981;22.91;2023.05.03
302734;704.99;2023.09.13
725384;178.63;2023.02.20
927309;1281.42;2023.06.14
218074;403.3;2023.05.10
801459;481.6;2023.09.25
110;231.57;2023.09.13
383615;281.73;2023.02.11
282138;296.31;2023.06.19
466958;353.01;2023.01.27
108313;30.74;2023.10.11
58160;106.87;2023.08.31
240983;95.86;2023.04.24
449156;13.72;2023.08.12
604650;98.89;2023.07.21
317132;172.56;2023.09.25
505792;157.44;2023.05.26
193154;142.21;2023.01.26
325535;1490.23;2023.01.12
470782;1826.59;2023.07.19
409052;432.64;2023.05.31
743622;1253.19;2023.02.10
191921;781.15;2023.08.15
869651;485.09;2023.04.11
555574;179.53;2023.05.05
179463;1790.02;2023.07.13
557702;101.71;2023.09.28
901168;192.28;2023.08.15
291628;432.09;2023.01.10
309739;82.45;2023.06.02
692746;74.58;2023.05.05
600686;452.17;2023.01.24
201920;175.92;2023.08.20
542205;923.75;2023.02.14
267537;268.79;2023.09.15
598380;98.81;2023.05.21
691736;86.83;2023.08.15
206933;137.65;2023.04.28
91473;131.84;2023.08.09
668146;135.76;2023.10.06
433785;23.75;2023.10.05
896683;766.34;2023.09.20
367773;134.4;2023.08.11
800121;466.33;2023.05.06
491615;100.34;2023.09.26
972842;38.72;2023.10.02
49687;443.64;2023.06.14
444762;908.69;2023.08.06
434849;752.79;2023.08.26
276858;159.27;2023.04.14
535612;289.72;2023.02.23
521080;808.92;2023.08.12
834381;176.15;2023.09.23
322804;97.15;2023.08.20
607803;816.91;2023.06.30
289249;2021.54;2023.08.24
78314;531.39;2023.04.06
147804;246.27;2023.09.09
548893;633.73;2023.03.08
102056;188.24;2023.01.01
176636;177.03;2023.04.26
917471;64.66;2023.04.20
179663;129.61;2023.10.05
941240;78.89;2023.01.02
749964;1703.18;2023.06.14
550179;58.89;2023.08.16
781202;198.98;2023.09.25
19067;32.67;2023.03.09
295803;70.56;2023.10.09
882079;64.91;2023.08.03
491424;120.52;2023.09.05
408955;107.13;2023.08.19
736489;761.65;2023.05.09
221942;2954.73;2023.09.09
664889;794.03;2023.04.16
389770;844.51;2023.03.25
640282;59.38;2023.10.03
89674;22.8;2023.04.06
997411;2636.85;2023.08.27
250638;88.23;2023.09.05
7020;1550.34;2023.02.21
106113;140.01;2023.04.15
214055;1973.42;2023.08.31
56516;96.63;2023.01.03
328170;155.0;2023.07.15
684401;77.12;2023.01.23
628153;21.98;2023.04.18
968484;591.89;2023.04.20
451325;196.4;2023.07.08
789373;103.22;2023.04.12
265250;183.93;2023.03.27
647646;885.27;2023.09.22
587202;36.69;2023.08.21
28430;22.0;2023.07.31
264597;2691.12;2023.01.28
21927;988.19;2023.09.04
330541;20.29;2023.03.25
604365;184.25;2023.06.05
546249;99.71;2023.08.01
340073;2069.4;2023.04.10
575064;160.96;2023.03.21
374135;289.5;2023.10.13
856038;391.68;2023.08.24
21426;120.89;2023.08.19
346847;1110.6;2023.06.30
771586;247.8;2023.06.26
751290;24.78;2023.04.30
895255;30.07;2023.08.21
974157;541.16;2023.02.22
574370;170.51;2023.01.09
167886;98.58;2023.02.11
667032;170.17;2023.07.11
